BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,18243931,43330723,25086792,1223170,48879695
2,73368118,99061560,25693442,1223170,51101669
3,136107151,161660136,25552985,1223170,51101842
4,197991989,223668954,25676965,1223170,51101574
5,261202040,286261516,25059476,1223170,51101296
6,324519741,349514003,24994262,1223170,51103156
7,387275148,412125334,24850186,1223170,51068888
8,449152120,474179123,25027003,1223170,50866147
9,513878903,537955338,24076435,1223170,56922704
10,580107686,604171892,24064206,1223170,58207424
11,648648950,672582435,23933485,1223170,58206579
12,713185682,737211949,24026267,1223170,58206279
13,778072215,802369514,24297299,1223170,58205566
14,843261848,867444852,24183004,1223170,58061685
15,905426017,929758645,24332628,1223170,57701308
16,967840500,991808144,23967644,1223170,57700116
17,991856257,991859439,3182,3,643
