BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,82588,88866,6278,85,3200
2,125377,131077,5700,85,3374
3,164327,170152,5825,85,3390
4,191606,199673,8067,85,3391
5,227524,233088,5564,85,3391
6,254340,259966,5626,85,3389
7,285757,292175,6418,85,3387
8,313467,320469,7002,85,3392
9,339578,345025,5447,85,3392
10,361945,367054,5109,85,3389
11,384658,389592,4934,85,3397
12,409977,415086,5109,85,3445
13,437212,442427,5215,85,3555
14,463094,468639,5545,85,3563
15,485482,490776,5294,85,3560
16,507610,513031,5421,85,3563
17,528551,532498,3947,85,3565
18,547457,552921,5464,85,3555
19,568446,574118,5672,85,3561
20,589232,593377,4145,85,3557
21,607372,613394,6022,85,3559
22,627222,632928,5706,85,3552
23,650218,653949,3731,85,3572
24,670775,676785,6010,85,3550
25,692683,696386,3703,85,3560
26,710680,716416,5736,85,3563
27,730740,735880,5140,85,3553
28,749500,759701,10201,85,3562
29,773370,776938,3568,85,3561
30,790933,796533,5600,85,3559
31,809885,813563,3678,85,3558
32,826853,833112,6259,85,3556
33,845698,847685,1987,8,794
