BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,130406,140278,9872,170,6056
2,184949,194060,9111,170,6263
3,231933,241394,9461,170,6262
4,274831,288778,13947,170,6261
5,318156,327875,9719,170,6263
6,352873,362044,9171,170,6324
7,397657,406056,8399,170,6600
8,432281,441301,9020,170,6605
9,462243,471645,9402,170,6602
10,493195,501011,7816,170,6600
11,523512,531215,7703,170,6593
12,550076,559947,9871,170,6604
13,580425,590651,10226,170,6605
14,612837,626866,14029,170,6597
15,645618,653386,7768,170,6602
16,670750,678589,7839,170,6596
17,691584,693601,2017,8,794
