BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2206661,6263809,4057148,157914,6059433
2,8427468,12331762,3904294,157914,6281758
3,14256751,17990359,3733608,157914,6281949
4,19837656,23607523,3769867,157914,6281815
5,25447601,29206337,3758736,157914,6282369
6,31016377,34795999,3779622,157914,6282285
7,36774360,40648746,3874386,157914,6492828
8,42707483,46561905,3854422,157914,6597889
9,48389067,52317470,3928403,157914,6597683
10,54299680,58159964,3860284,157914,6597963
11,60023885,63920867,3896982,157914,6597618
12,65792945,69685041,3892096,157914,6597655
13,71501337,75493715,3992378,157914,6597841
14,77298723,81182689,3883966,157914,6597860
15,82984348,86878754,3894406,157914,6597791
16,88823240,92741270,3918030,157914,6598306
17,92767897,92772913,5016,5,711
