BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6510861,21559210,15048349,611585,24105036
2,28931256,43739614,14808358,611585,24775177
3,52129312,67242260,15112948,611585,25550958
4,76327313,91302963,14975650,611585,25551229
5,100187254,115168458,14981204,611585,25551465
6,123604916,138678563,15073647,611585,25550895
7,147217211,162357078,15139867,611585,25551498
8,170699764,185672022,14972258,611585,25550594
9,194585937,209611985,15026048,611585,25550757
10,217990841,233014351,15023510,611585,25551057
11,242243220,257146986,14903766,611585,25551883
12,265807417,280720898,14913481,611585,25551791
13,289044198,303963078,14918880,611585,25551023
14,312350704,327342904,14992200,611585,25518383
15,336066596,351009980,14943384,611585,25433023
16,359462620,374482253,15019633,611585,25433642
17,384391563,399375560,14983997,611585,27819945
18,409045278,424007909,14962631,611585,29103277
19,433343239,448440891,15097652,611585,29103356
20,457894916,472867307,14972391,611585,29104586
21,482704632,497675767,14971135,611585,29103057
22,507194734,522218170,15023436,611585,29104040
23,531972579,546928744,14956165,611585,29103410
24,556716873,571793129,15076256,611585,29103387
25,581512349,596590581,15078232,611585,29103318
26,606484125,621597706,15113581,611585,29102766
27,631598324,646553787,14955463,611585,29102933
28,655916390,670946304,15029914,611585,28959270
29,679604519,694428805,14824286,611585,28851427
30,703006123,717837702,14831579,611585,28850399
31,726638171,741700832,15062661,611585,28850080
32,750587504,765423729,14836225,611585,28850554
33,765477787,765483103,5316,3,643
