BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2213082,6354444,4141362,157914,6059433
2,8575360,12501401,3926041,157914,6281758
3,14464489,18168343,3703854,157914,6281949
4,20069292,23809082,3739790,157914,6281815
5,25645434,29402054,3756620,157914,6282369
6,31238849,35007860,3769011,157914,6282285
7,37053164,40878203,3825039,157914,6492828
8,42868892,46744210,3875318,157914,6597889
9,48581734,52438826,3857092,157914,6597683
10,54449013,58484406,4035393,157914,6597963
11,60416206,64304456,3888250,157914,6597618
12,66126634,69999691,3873057,157914,6597655
13,71824568,75675548,3850980,157914,6597841
14,77499186,81360668,3861482,157914,6597860
15,83183081,87038150,3855069,157914,6597791
16,89016183,92909896,3893713,157914,6598306
17,92938958,92941070,2112,5,711
