BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1419185,3509666,2090481,78957,2960759
2,4570347,6461206,1890859,78957,3099192
3,7472175,9276598,1804423,78957,3141173
4,10363567,12239903,1876336,78957,3141103
5,13244108,15028777,1784669,78957,3141296
6,15948650,17789369,1840719,78957,3141171
7,18655328,20437245,1781917,78957,3141239
8,21393142,23210566,1817424,78957,3141094
9,24068067,25877305,1809238,78957,3141376
10,26733952,28551853,1817901,78957,3141511
11,29400719,31183575,1782856,78957,3141402
12,32075590,33905477,1829887,78957,3141401
13,34896696,36703264,1806568,78957,3194087
14,37716211,39601474,1885263,78957,3299259
15,40596218,42507746,1911528,78957,3299299
16,43419184,45376678,1957494,78957,3299108
17,46310450,48186627,1876177,78957,3299123
18,49103397,51011331,1907934,78957,3299078
19,52062013,53953316,1891303,78957,3299388
20,54908092,56817828,1909736,78957,3299093
21,57747386,59647201,1899815,78957,3298909
22,60580119,62491446,1911327,78957,3299227
23,63425492,65263650,1838158,78957,3299183
24,66189298,68101392,1912094,78957,3298990
25,69021167,70902178,1881011,78957,3299094
26,71862829,73769977,1907148,78957,3299265
27,74722238,76604990,1882752,78957,3299148
28,77518588,79393567,1874979,78957,3299230
29,80324279,82202652,1878373,78957,3299219
30,83132613,85094909,1962296,78957,3299090
31,86070211,87931675,1861464,78957,3299343
32,88938342,90854522,1916180,78957,3299481
33,90893758,90895948,2190,5,711
