BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94344,104456,10112,170,6056
2,148387,157438,9051,170,6263
3,196522,205956,9434,170,6262
4,235509,250203,14694,170,6261
5,279191,288837,9646,170,6263
6,313801,322020,8219,170,6324
7,352341,361594,9253,170,6600
8,391865,400905,9040,170,6605
9,421933,431406,9473,170,6602
10,452229,459971,7742,170,6600
11,479405,489128,9723,170,6593
12,507802,515285,7483,170,6604
13,533695,541357,7662,170,6605
14,559874,567690,7816,170,6597
15,586599,594229,7630,170,6602
16,611427,619511,8084,170,6596
17,632448,645344,12896,8,794
