BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1404368,3533383,2129015,78957,2960759
2,4559025,6427237,1868212,78957,3099192
3,7496860,9326024,1829164,78957,3141173
4,10440780,12250095,1809315,78957,3141103
5,13186064,14982814,1796750,78957,3141296
6,15915280,17714329,1799049,78957,3141171
7,18565832,20379118,1813286,78957,3141239
8,21322749,23139009,1816260,78957,3141094
9,23984360,25791066,1806706,78957,3141376
10,26649102,28486031,1836929,78957,3141511
11,29344294,31132752,1788458,78957,3141402
12,32010847,33854323,1843476,78957,3141401
13,34851790,36681110,1829320,78957,3194087
14,37670605,39553074,1882469,78957,3299259
15,40539791,42416255,1876464,78957,3299299
16,43342211,45236008,1893797,78957,3299108
17,46171018,48042009,1870991,78957,3299123
18,48971626,50840197,1868571,78957,3299078
19,51883045,53803045,1920000,78957,3299388
20,54744182,56603785,1859603,78957,3299093
21,57534309,59416351,1882042,78957,3298909
22,60351855,62215403,1863548,78957,3299227
23,63147571,65038568,1890997,78957,3299183
24,65957940,67881968,1924028,78957,3298990
25,68805142,70698353,1893211,78957,3299094
26,71650670,73612661,1961991,78957,3299265
27,74538316,76420675,1882359,78957,3299148
28,77344413,79267890,1923477,78957,3299230
29,80192098,82030232,1838134,78957,3299219
30,82962849,84891950,1929101,78957,3299090
31,85887585,87776336,1888751,78957,3299343
32,88771018,90686247,1915229,78957,3299481
33,90710232,90712946,2714,5,711
