BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6465637,21577179,15111542,611585,24105036
2,28945148,43634736,14689588,611585,24775177
3,52016401,67322471,15306070,611585,25550958
4,76286342,91410939,15124597,611585,25551229
5,100262758,115311369,15048611,611585,25551465
6,123720912,138817225,15096313,611585,25550895
7,147280841,162441428,15160587,611585,25551498
8,170766526,185844660,15078134,611585,25550594
9,194713299,209732376,15019077,611585,25550757
10,218059897,233127076,15067179,611585,25551057
11,241980813,257001364,15020551,611585,25551883
12,265381596,280464569,15082973,611585,25551791
13,288723395,303870866,15147471,611585,25551023
14,312234635,327174283,14939648,611585,25518383
15,335556744,350522623,14965879,611585,25433023
16,358970300,374014300,15044000,611585,25433642
17,383916735,398730482,14813747,611585,27819945
18,408412226,423370574,14958348,611585,29103277
19,432725189,447685586,14960397,611585,29103356
20,457305449,472206288,14900839,611585,29104586
21,481868767,496699846,14831079,611585,29103057
22,506054954,520923328,14868374,611585,29104040
23,530462754,545460851,14998097,611585,29103410
24,554736209,569664698,14928489,611585,29103387
25,579663669,594631131,14967462,611585,29103318
26,604086016,618863479,14777463,611585,29102766
27,628671957,643426834,14754877,611585,29102933
28,652629292,667430577,14801285,611585,28959270
29,676136721,691036582,14899861,611585,28851427
30,699564865,714486111,14921246,611585,28850399
31,723335996,738270930,14934934,611585,28850080
32,746989358,761715118,14725760,611585,28850554
33,761746585,761748941,2356,3,643
