BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2160396,6225211,4064815,157914,6059433
2,8286296,12174819,3888523,157914,6281758
3,14023908,17722872,3698964,157914,6281949
4,19447912,23184847,3736935,157914,6281815
5,25063991,28805120,3741129,157914,6282369
6,30554435,34262640,3708205,157914,6282285
7,36169612,39974427,3804815,157914,6492828
8,42027118,45904582,3877464,157914,6597889
9,47671215,51554194,3882979,157914,6597683
10,53481925,57288906,3806981,157914,6597963
11,59089305,62869500,3780195,157914,6597618
12,64757948,68663214,3905266,157914,6597655
13,70430258,74293908,3863650,157914,6597841
14,76075645,79909602,3833957,157914,6597860
15,81655969,85541321,3885352,157914,6597791
16,87437856,91293972,3856116,157914,6598306
17,91322494,91324494,2000,5,711
