BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,150632,162747,12115,85,3200
2,238105,244227,6122,85,3374
3,303225,309190,5965,85,3390
4,354566,369081,14515,85,3391
5,424205,429969,5764,85,3391
6,475748,483184,7436,85,3389
7,520761,530423,9662,85,3387
8,579937,587629,7692,85,3392
9,628393,637799,9406,85,3392
10,676514,684743,8229,85,3389
11,717927,725601,7674,85,3397
12,769913,776529,6616,85,3445
13,810795,825039,14244,85,3555
14,863748,875538,11790,85,3563
15,912304,922102,9798,85,3560
16,963209,969397,6188,85,3563
17,1002111,1009507,7396,85,3565
18,1044909,1051163,6254,85,3555
19,1078953,1083051,4098,85,3561
20,1121373,1127686,6313,85,3557
21,1164038,1173535,9497,85,3559
22,1214834,1219708,4874,85,3552
23,1249917,1259842,9925,85,3572
24,1296816,1306718,9902,85,3550
25,1341555,1348736,7181,85,3560
26,1385556,1395169,9613,85,3563
27,1431230,1436083,4853,85,3553
28,1472522,1483136,10614,85,3562
29,1515848,1520648,4800,85,3561
30,1550703,1556862,6159,85,3559
31,1591242,1594770,3528,85,3558
32,1630739,1635587,4848,85,3556
33,1663816,1666107,2291,8,794
