BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15462306,45086934,29624628,1223170,48879695
2,63245162,93362080,30116918,1223170,51101669
3,111513175,141515805,30002630,1223170,51101842
4,158666605,188572309,29905704,1223170,51101574
5,206487241,236601095,30113854,1223170,51101296
6,255471502,285324169,29852667,1223170,51103156
7,302554679,332570479,30015800,1223170,51068888
8,350690152,380509378,29819226,1223170,50866147
9,400184445,430084999,29900554,1223170,56922704
10,450264105,480151545,29887440,1223170,58207424
11,499517296,529387017,29869721,1223170,58206579
12,547940887,577782605,29841718,1223170,58206279
13,596477851,626281679,29803828,1223170,58205566
14,645169594,675090494,29920900,1223170,58061685
15,692697713,722566943,29869230,1223170,57701308
16,740123004,769885908,29762904,1223170,57700116
17,769921638,769923719,2081,3,643
