BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6873130,25149870,18276740,611585,24105036
2,32566057,48111293,15545236,611585,24775177
3,56393453,72579049,16185596,611585,25550958
4,81487592,97230953,15743361,611585,25551229
5,105996399,123632111,17635712,611585,25551465
6,131999380,148015783,16016403,611585,25550895
7,156488679,172500738,16012059,611585,25551498
8,180807181,196926340,16119159,611585,25550594
9,205485118,222806064,17320946,611585,25550757
10,231113382,248304280,17190898,611585,25551057
11,257136028,273519429,16383401,611585,25551883
12,281784418,297888312,16103894,611585,25551791
13,306288755,322581952,16293197,611585,25551023
14,330886978,347257253,16370275,611585,25518383
15,355669294,372513891,16844597,611585,25433023
16,380805718,396891964,16086246,611585,25433642
17,406923312,424540447,17617135,611585,27819945
18,434315694,450053726,15738032,611585,29103277
19,459313878,474944753,15630875,611585,29103356
20,484509385,500336775,15827390,611585,29104586
21,510278904,526431991,16153087,611585,29103057
22,535870060,552391901,16521841,611585,29104040
23,561851325,577305205,15453880,611585,29103410
24,586649514,602234663,15585149,611585,29103387
25,611876704,628467704,16591000,611585,29103318
26,637748500,653763240,16014740,611585,29102766
27,663602285,679420853,15818568,611585,29102933
28,688767609,704969167,16201558,611585,28959270
29,713605555,728967800,15362245,611585,28851427
30,737625323,754766607,17141284,611585,28850399
31,763662131,779703984,16041853,611585,28850080
32,788293858,805813497,17519639,611585,28850554
33,805885995,805907677,21682,3,643
