BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7473724,20508851,13035127,611585,24105036
2,28328478,41418808,13090330,611585,24775177
3,50148984,63319163,13170179,611585,25550958
4,72209539,85455829,13246290,611585,25551229
5,94362876,107791486,13428610,611585,25551465
6,116489633,129632226,13142593,611585,25550895
7,138233056,151529137,13296081,611585,25551498
8,160237698,173561590,13323892,611585,25550594
9,182166695,195366648,13199953,611585,25550757
10,204281177,217510070,13228893,611585,25551057
11,226711226,239933917,13222691,611585,25551883
12,248976895,262253572,13276677,611585,25551791
13,270905305,284226129,13320824,611585,25551023
14,293341471,306592993,13251522,611585,25518383
15,315533774,328742048,13208274,611585,25433023
16,337689574,350961635,13272061,611585,25433642
17,361126703,374237161,13110458,611585,27819945
18,384496294,397620035,13123741,611585,29103277
19,407378454,420319249,12940795,611585,29103356
20,430429045,443438440,13009395,611585,29104586
21,453421935,466565777,13143842,611585,29103057
22,476742079,489780935,13038856,611585,29104040
23,499589854,512722896,13133042,611585,29103410
24,522514749,535404467,12889718,611585,29103387
25,545274300,558257944,12983644,611585,29103318
26,568086406,581057640,12971234,611585,29102766
27,590838375,603841389,13003014,611585,29102933
28,613225420,626140950,12915530,611585,28959270
29,635433912,648946590,13512678,611585,28851427
30,658255800,671221444,12965644,611585,28850399
31,680514036,693410876,12896840,611585,28850080
32,702726935,715646358,12919423,611585,28850554
33,715660943,715662784,1841,3,643
