BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,72202,80240,8038,85,3200
2,114812,119622,4810,85,3374
3,151957,157065,5108,85,3390
4,183051,189734,6683,85,3391
5,214627,219800,5173,85,3391
6,244518,249421,4903,85,3389
7,268263,273117,4854,85,3387
8,295355,301370,6015,85,3392
9,318820,323436,4616,85,3392
10,339357,343038,3681,85,3389
11,358813,362390,3577,85,3397
12,379517,384173,4656,85,3445
13,399858,403873,4015,85,3555
14,419154,422833,3679,85,3563
15,437001,440601,3600,85,3560
16,455720,459508,3788,85,3563
17,473926,477736,3810,85,3565
18,492069,495521,3452,85,3555
19,510009,513338,3329,85,3561
20,527947,532194,4247,85,3557
21,545183,548346,3163,85,3559
22,561081,564252,3171,85,3552
23,577180,580357,3177,85,3572
24,593219,596864,3645,85,3550
25,609802,612903,3101,85,3560
26,626632,629831,3199,85,3563
27,642826,647394,4568,85,3553
28,662230,666420,4190,85,3562
29,679179,682407,3228,85,3561
30,695529,698740,3211,85,3559
31,711270,714920,3650,85,3558
32,727113,730733,3620,85,3556
33,740832,742704,1872,8,794
