BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,3270663,6830485,3559822,157914,6059433
2,10632540,13959273,3326733,157914,6281758
3,17714203,20895882,3181679,157914,6281949
4,24314107,27479605,3165498,157914,6281815
5,31139223,34401732,3262509,157914,6282369
6,38071144,41186710,3115566,157914,6282285
7,43165933,46443169,3277236,157914,6492828
8,48334511,51648967,3314456,157914,6597889
9,55232143,58525420,3293277,157914,6597683
10,60439017,63683771,3244754,157914,6597963
11,65352087,68614463,3262376,157914,6597618
12,70270220,73488019,3217799,157914,6597655
13,75070573,78345022,3274449,157914,6597841
14,79952005,83247132,3295127,157914,6597860
15,84875792,88197515,3321723,157914,6597791
16,90273012,93513552,3240540,157914,6598306
17,93543964,93546108,2144,5,711
