BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88356,98884,10528,170,6056
2,152408,160171,7763,170,6263
3,198852,206652,7800,170,6262
4,236538,247305,10767,170,6261
5,279010,286754,7744,170,6263
6,315155,322043,6888,170,6324
7,344787,351570,6783,170,6600
8,378185,384359,6174,170,6605
9,404675,410288,5613,170,6602
10,431034,437324,6290,170,6600
11,455488,460702,5214,170,6593
12,480194,486540,6346,170,6604
13,505616,510533,4917,170,6605
14,527936,534830,6894,170,6597
15,554743,559596,4853,170,6602
16,576157,583699,7542,170,6596
17,595840,597694,1854,8,794
