BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,137870017,240817696,102947679,4892680,202183226
2,413121566,516852531,103730965,4892680,204137933
3,692873989,792124347,99250358,4892680,231541432
4,970866675,1069207271,98340596,4892680,231667121
5,1069284593,1069287942,3349,3,643
