BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,97444,107882,10438,170,6056
2,154247,163229,8982,170,6263
3,199683,209134,9451,170,6262
4,240528,252844,12316,170,6261
5,282477,292413,9936,170,6263
6,317422,359376,41954,170,6324
7,391130,399414,8284,170,6600
8,429238,438728,9490,170,6605
9,459937,469403,9466,170,6602
10,492607,500668,8061,170,6600
11,522596,531916,9320,170,6593
12,550482,558457,7975,170,6604
13,576796,584646,7850,170,6605
14,602973,611297,8324,170,6597
15,629661,637238,7577,170,6602
16,654552,662792,8240,170,6596
17,676064,678150,2086,8,794
