BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2188275,6111331,3923056,157914,6059433
2,8161278,11934067,3772789,157914,6281758
3,13776806,17446655,3669849,157914,6281949
4,19258963,22912320,3653357,157914,6281815
5,24720830,28404003,3683173,157914,6282369
6,30159317,33806523,3647206,157914,6282285
7,35831208,39660085,3828877,157914,6492828
8,41631506,45510173,3878667,157914,6597889
9,47256153,51122378,3866225,157914,6597683
10,53089360,56885387,3796027,157914,6597963
11,58707267,62596712,3889445,157914,6597618
12,64427283,68283972,3856689,157914,6597655
13,70065563,73879497,3813934,157914,6597841
14,75663972,79441824,3777852,157914,6597860
15,81214869,85094492,3879623,157914,6597791
16,87035531,90881943,3846412,157914,6598306
17,90910454,90912568,2114,5,711
