BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,88818,99719,10901,170,6056
2,153485,161304,7819,170,6263
3,201659,209238,7579,170,6262
4,240198,251598,11400,170,6261
5,284742,292662,7920,170,6263
6,320635,327871,7236,170,6324
7,351977,358773,6796,170,6600
8,384941,391558,6617,170,6605
9,414920,420445,5525,170,6602
10,440569,446915,6346,170,6600
11,464930,469939,5009,170,6593
12,487518,493284,5766,170,6604
13,513359,518547,5188,170,6605
14,535868,542266,6398,170,6597
15,559790,564678,4888,170,6602
16,582104,587446,5342,170,6596
17,597328,599606,2278,8,794
