BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95705,106099,10394,170,6056
2,152857,161963,9106,170,6263
3,203861,213118,9257,170,6262
4,243080,255752,12672,170,6261
5,285153,294776,9623,170,6263
6,323306,332885,9579,170,6324
7,363272,372662,9390,170,6600
8,398055,408544,10489,170,6605
9,429517,441621,12104,170,6602
10,462855,472270,9415,170,6600
11,491492,498577,7085,170,6593
12,517037,524348,7311,170,6604
13,542621,550074,7453,170,6605
14,568559,576437,7878,170,6597
15,595353,602426,7073,170,6602
16,619798,627232,7434,170,6596
17,639783,651685,11902,8,794
