BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6492213,21540200,15047987,611585,24105036
2,28882506,43636866,14754360,611585,24775177
3,52003247,67153237,15149990,611585,25550958
4,76190109,91466457,15276348,611585,25551229
5,100327034,115549717,15222683,611585,25551465
6,123986860,139217942,15231082,611585,25550895
7,147643642,162874013,15230371,611585,25551498
8,171289273,186447890,15158617,611585,25550594
9,195250295,210528364,15278069,611585,25550757
10,218879936,234071580,15191644,611585,25551057
11,243032184,258298242,15266058,611585,25551883
12,266669285,281868581,15199296,611585,25551791
13,290325640,305711480,15385840,611585,25551023
14,314079437,329467230,15387793,611585,25518383
15,337938286,353140193,15201907,611585,25433023
16,361594660,376949229,15354569,611585,25433642
17,386857675,401962989,15105314,611585,27819945
18,411735066,426913731,15178665,611585,29103277
19,436260935,451401485,15140550,611585,29103356
20,461038739,476134497,15095758,611585,29104586
21,485499917,500626525,15126608,611585,29103057
22,510198056,525301863,15103807,611585,29104040
23,534791959,549922833,15130874,611585,29103410
24,559342100,574477710,15135610,611585,29103387
25,584255301,599400987,15145686,611585,29103318
26,608854761,624027005,15172244,611585,29102766
27,633894647,649124798,15230151,611585,29102933
28,658590995,673662588,15071593,611585,28959270
29,682327293,697519601,15192308,611585,28851427
30,706088769,721169707,15080938,611585,28850399
31,730154560,745282781,15128221,611585,28850080
32,753973599,769032707,15059108,611585,28850554
33,769069123,769071302,2179,3,643
