BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6517243,21861927,15344684,611585,24105036
2,29331740,44508891,15177151,611585,24775177
3,52844372,68095302,15250930,611585,25550958
4,76986224,92327746,15341522,611585,25551229
5,101100101,116459170,15359069,611585,25551465
6,124830594,140189229,15358635,611585,25550895
7,148694502,163963879,15269377,611585,25551498
8,172249787,187552183,15302396,611585,25550594
9,196087966,211141422,15053456,611585,25550757
10,219442839,234717719,15274880,611585,25551057
11,243516772,258889417,15372645,611585,25551883
12,267271010,282476203,15205193,611585,25551791
13,290992451,306197483,15205032,611585,25551023
14,314515364,329774072,15258708,611585,25518383
15,338097960,353416460,15318500,611585,25433023
16,361836505,377117737,15281232,611585,25433642
17,386972148,402122596,15150448,611585,27819945
18,411843924,427100921,15256997,611585,29103277
19,436390125,451520611,15130486,611585,29103356
20,461260784,476368385,15107601,611585,29104586
21,486282440,501305579,15023139,611585,29103057
22,510792546,525966586,15174040,611585,29104040
23,535614898,550694937,15080039,611585,29103410
24,560150138,575288630,15138492,611585,29103387
25,585173550,600243410,15069860,611585,29103318
26,609846449,624860326,15013877,611585,29102766
27,634748191,649834276,15086085,611585,29102933
28,659229487,674261978,15032491,611585,28959270
29,683041054,698164792,15123738,611585,28851427
30,706785946,721892685,15106739,611585,28850399
31,730808713,745873927,15065214,611585,28850080
32,754693017,769531247,14838230,611585,28850554
33,769559286,769561633,2347,3,643
