BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,79036,85429,6393,85,3200
2,122140,127705,5565,85,3374
3,162880,168738,5858,85,3390
4,190161,198273,8112,85,3391
5,226416,232059,5643,85,3391
6,253465,259270,5805,85,3389
7,279945,286392,6447,85,3387
8,308111,314189,6078,85,3392
9,332415,338172,5757,85,3392
10,357413,364151,6738,85,3389
11,381181,386697,5516,85,3397
12,407433,413608,6175,85,3445
13,436823,442334,5511,85,3555
14,464395,469776,5381,85,3563
15,486443,491862,5419,85,3560
16,508921,528159,19238,85,3563
17,548422,554115,5693,85,3565
18,569423,574906,5483,85,3555
19,591008,594921,3913,85,3561
20,610266,616698,6432,85,3557
21,630766,636206,5440,85,3559
22,650211,653891,3680,85,3552
23,667862,673677,5815,85,3572
24,690593,696372,5779,85,3550
25,710316,716313,5997,85,3560
26,730965,734659,3694,85,3563
27,748508,754948,6440,85,3553
28,769385,773293,3908,85,3562
29,791581,797671,6090,85,3561
30,811737,815355,3618,85,3559
31,829185,835643,6458,85,3558
32,853131,856923,3792,85,3556
33,870308,872345,2037,8,794
