BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15612916,45366220,29753304,1223170,48879695
2,63519183,93780551,30261368,1223170,51101669
3,112004342,142057904,30053562,1223170,51101842
4,159252432,189135828,29883396,1223170,51101574
5,206910912,236673892,29762980,1223170,51101296
6,255566710,285518666,29951956,1223170,51103156
7,302616830,332522012,29905182,1223170,51068888
8,350690429,380632197,29941768,1223170,50866147
9,400869089,430589764,29720675,1223170,56922704
10,450864280,480787686,29923406,1223170,58207424
11,500304980,530071392,29766412,1223170,58206579
12,548823202,578551448,29728246,1223170,58206279
13,597368065,627174245,29806180,1223170,58205566
14,645867514,675741410,29873896,1223170,58061685
15,693748267,723559437,29811170,1223170,57701308
16,741270977,770952312,29681335,1223170,57700116
17,770986915,770989539,2624,3,643
