BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1434061,3528912,2094851,78957,2960759
2,4545348,6524073,1978725,78957,3099192
3,7604682,9461445,1856763,78957,3141173
4,10548337,12406452,1858115,78957,3141103
5,13402748,15251811,1849063,78957,3141296
6,16189937,18023040,1833103,78957,3141171
7,18885114,20743007,1857893,78957,3141239
8,21691479,23556389,1864910,78957,3141094
9,24428838,26288926,1860088,78957,3141376
10,27167526,29058905,1891379,78957,3141511
11,29920177,31774972,1854795,78957,3141402
12,32693912,34554452,1860540,78957,3141401
13,35582255,37434947,1852692,78957,3194087
14,38462165,40320276,1858111,78957,3299259
15,41337811,43277282,1939471,78957,3299299
16,44220512,46167234,1946722,78957,3299108
17,47110484,49006263,1895779,78957,3299123
18,49943915,51877504,1933589,78957,3299078
19,52918119,54859101,1940982,78957,3299388
20,55819340,57743686,1924346,78957,3299093
21,58682590,60558676,1876086,78957,3298909
22,61495046,63406376,1911330,78957,3299227
23,64349035,66312980,1963945,78957,3299183
24,67234543,69169282,1934739,78957,3298990
25,70092538,71996778,1904240,78957,3299094
26,72969369,74866909,1897540,78957,3299265
27,75824234,77716284,1892050,78957,3299148
28,78649364,80602175,1952811,78957,3299230
29,81542862,83426013,1883151,78957,3299219
30,84367979,86306587,1938608,78957,3299090
31,87298661,89217662,1919001,78957,3299343
32,90222149,92179219,1957070,78957,3299481
33,92202607,92204748,2141,5,711
