BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1418923,3625932,2207009,78957,2960759
2,4669540,6634225,1964685,78957,3099192
3,7635111,9466734,1831623,78957,3141173
4,10552445,12460942,1908497,78957,3141103
5,13395870,15260373,1864503,78957,3141296
6,16228467,18042285,1813818,78957,3141171
7,18909182,20754680,1845498,78957,3141239
8,21724829,23518266,1793437,78957,3141094
9,24365879,26213883,1848004,78957,3141376
10,27062660,28938755,1876095,78957,3141511
11,29788108,31654765,1866657,78957,3141402
12,32501208,34334460,1833252,78957,3141401
13,35381224,37244276,1863052,78957,3194087
14,38264145,40149874,1885729,78957,3299259
15,41149495,43046641,1897146,78957,3299299
16,43967329,45912573,1945244,78957,3299108
17,46847666,48729871,1882205,78957,3299123
18,49647238,51587123,1939885,78957,3299078
19,52575318,54464947,1889629,78957,3299388
20,55427219,57318926,1891707,78957,3299093
21,58280378,60154507,1874129,78957,3298909
22,61078324,62993038,1914714,78957,3299227
23,63930864,65857448,1926584,78957,3299183
24,66790445,68718375,1927930,78957,3298990
25,69642648,71546852,1904204,78957,3299094
26,72467917,74413251,1945334,78957,3299265
27,75381875,77276804,1894929,78957,3299148
28,78210708,80125861,1915153,78957,3299230
29,81057552,82988582,1931030,78957,3299219
30,83911111,85802055,1890944,78957,3299090
31,86779668,88676791,1897123,78957,3299343
32,89670553,91593023,1922470,78957,3299481
33,91623923,91626116,2193,5,711
