BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,74547,80766,6219,85,3200
2,117464,128045,10581,85,3374
3,167471,173726,6255,85,3390
4,195260,204944,9684,85,3391
5,232000,237518,5518,85,3391
6,258442,263886,5444,85,3389
7,286889,293054,6165,85,3387
8,314506,322440,7934,85,3392
9,340973,346348,5375,85,3392
10,363262,368742,5480,85,3389
11,385845,392423,6578,85,3397
12,409918,415228,5310,85,3445
13,435781,441433,5652,85,3555
14,461714,466858,5144,85,3563
15,482507,487812,5305,85,3560
16,505692,509490,3798,85,3563
17,525869,531326,5457,85,3565
18,546143,551861,5718,85,3555
19,566914,572421,5507,85,3561
20,587480,591733,4253,85,3557
21,605641,610702,5061,85,3559
22,624543,628480,3937,85,3552
23,645586,651105,5519,85,3572
24,665395,671106,5711,85,3550
25,685054,688960,3906,85,3560
26,703210,709234,6024,85,3563
27,723161,727704,4543,85,3553
28,741525,747451,5926,85,3562
29,761308,765220,3912,85,3561
30,779232,785588,6356,85,3559
31,798964,802930,3966,85,3558
32,816170,822249,6079,85,3556
33,837498,839483,1985,8,794
