BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15629625,44963830,29334205,1223170,48879695
2,63508484,93365681,29857197,1223170,51101669
3,111790810,141727117,29936307,1223170,51101842
4,159840998,189730062,29889064,1223170,51101574
5,208680785,238681396,30000611,1223170,51101296
6,257824118,287717903,29893785,1223170,51103156
7,304719243,334688782,29969539,1223170,51068888
8,352622361,382638073,30015712,1223170,50866147
9,402791465,432720748,29929283,1223170,56922704
10,453252796,483072712,29819916,1223170,58207424
11,503166056,533022742,29856686,1223170,58206579
12,551874413,581824274,29949861,1223170,58206279
13,600619534,630417580,29798046,1223170,58205566
14,649321089,679117204,29796115,1223170,58061685
15,697020122,726857711,29837589,1223170,57701308
16,745067578,775048949,29981371,1223170,57700116
17,775096087,775098540,2453,3,643
