BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2228365,6207228,3978863,157914,6059433
2,8338387,12135239,3796852,157914,6281758
3,14109263,17798507,3689244,157914,6281949
4,19598195,23308406,3710211,157914,6281815
5,25167560,28884099,3716539,157914,6282369
6,30765547,34470897,3705350,157914,6282285
7,36552464,40318470,3766006,157914,6492828
8,42264469,46049164,3784695,157914,6597889
9,47871165,51759481,3888316,157914,6597683
10,53746140,57516336,3770196,157914,6597963
11,59364477,63195914,3831437,157914,6597618
12,65001312,68815799,3814487,157914,6597655
13,70607496,74415543,3808047,157914,6597841
14,76200069,80051971,3851902,157914,6597860
15,81866146,85683247,3817101,157914,6597791
16,87655500,91504314,3848814,157914,6598306
17,91530070,91532220,2150,5,711
