BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15641108,45808975,30167867,1223170,48879695
2,63728040,94115373,30387333,1223170,51101669
3,112264864,142266260,30001396,1223170,51101842
4,159520534,189492031,29971497,1223170,51101574
5,207249306,237227648,29978342,1223170,51101296
6,255240730,285182956,29942226,1223170,51103156
7,302651241,332575559,29924318,1223170,51068888
8,349964509,379824327,29859818,1223170,50866147
9,401295728,431290566,29994838,1223170,56922704
10,451058544,481145560,30087016,1223170,58207424
11,501032506,530925535,29893029,1223170,58206579
12,549735279,579574994,29839715,1223170,58206279
13,598144775,628031735,29886960,1223170,58205566
14,646823711,676581550,29757839,1223170,58061685
15,694436418,724258170,29821752,1223170,57701308
16,742060300,771799968,29739668,1223170,57700116
17,771834376,771836807,2431,3,643
