BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2338946,5890077,3551131,157914,6059433
2,7792045,11173173,3381128,157914,6281758
3,13124520,16455627,3331107,157914,6281949
4,18045451,21376389,3330938,157914,6281815
5,23528751,26879608,3350857,157914,6282369
6,28480907,31780418,3299511,157914,6282285
7,33664305,37064533,3400228,157914,6492828
8,38886292,42332502,3446210,157914,6597889
9,44032204,47463189,3430985,157914,6597683
10,49287829,52747758,3459929,157914,6597963
11,54784110,58221295,3437185,157914,6597618
12,60269187,63709898,3440711,157914,6597655
13,65241892,68717529,3475637,157914,6597841
14,70792950,74236578,3443628,157914,6597860
15,76307782,79767330,3459548,157914,6597791
16,82010607,85471005,3460398,157914,6598306
17,85482817,85485153,2336,5,711
