BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,78698,85040,6342,85,3200
2,121563,126933,5370,85,3374
3,166248,172219,5971,85,3390
4,193619,201933,8314,85,3391
5,226253,231869,5616,85,3391
6,252798,258697,5899,85,3389
7,279421,285400,5979,85,3387
8,307086,314245,7159,85,3392
9,332790,338692,5902,85,3392
10,355838,361148,5310,85,3389
11,378823,385841,7018,85,3397
12,403519,409623,6104,85,3445
13,436899,441127,4228,85,3555
14,461582,468563,6981,85,3563
15,484529,488724,4195,85,3560
16,505026,510760,5734,85,3563
17,527202,533137,5935,85,3565
18,548017,553461,5444,85,3555
19,568653,574558,5905,85,3561
20,589653,593575,3922,85,3557
21,607548,612789,5241,85,3559
22,626525,632113,5588,85,3552
23,646082,649734,3652,85,3572
24,663833,669676,5843,85,3550
25,683793,689842,6049,85,3560
26,703862,707612,3750,85,3563
27,721697,728178,6481,85,3553
28,742134,745934,3800,85,3562
29,760026,766223,6197,85,3561
30,781604,785277,3673,85,3559
31,799065,805355,6290,85,3558
32,818669,822504,3835,85,3556
33,835437,837696,2259,8,794
