BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,102983,114311,11328,170,6056
2,160250,170679,10429,170,6263
3,213807,224950,11143,170,6262
4,257413,273829,16416,170,6261
5,305511,317619,12108,170,6263
6,343638,354697,11059,170,6324
7,388167,399973,11806,170,6600
8,426612,438993,12381,170,6605
9,460270,469818,9548,170,6602
10,491094,503460,12366,170,6600
11,521527,531133,9606,170,6593
12,549842,559243,9401,170,6604
13,581582,591082,9500,170,6605
14,612375,622149,9774,170,6597
15,641146,651208,10062,170,6602
16,668482,678582,10100,170,6596
17,691578,693829,2251,8,794
