BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1419979,3507678,2087699,78957,2960759
2,4569672,6614764,2045092,78957,3099192
3,7634790,9500205,1865415,78957,3141173
4,10580449,12469365,1888916,78957,3141103
5,13411484,15233227,1821743,78957,3141296
6,16193106,18064358,1871252,78957,3141171
7,18926956,20819711,1892755,78957,3141239
8,21761000,23669036,1908036,78957,3141094
9,24521527,26367469,1845942,78957,3141376
10,27232732,29082545,1849813,78957,3141511
11,29910095,31812580,1902485,78957,3141402
12,32664588,34584946,1920358,78957,3141401
13,35626323,37556244,1929921,78957,3194087
14,38581945,40523775,1941830,78957,3299259
15,41517860,43479229,1961369,78957,3299299
16,44407292,46384895,1977603,78957,3299108
17,47319652,49250492,1930840,78957,3299123
18,50177933,52100661,1922728,78957,3299078
19,53090503,55046467,1955964,78957,3299388
20,56054362,57959057,1904695,78957,3299093
21,58901259,60827248,1925989,78957,3298909
22,61744583,63668138,1923555,78957,3299227
23,64608791,66544768,1935977,78957,3299183
24,67464866,69365580,1900714,78957,3298990
25,70281219,72256558,1975339,78957,3299094
26,73164818,75132738,1967920,78957,3299265
27,76102374,78011859,1909485,78957,3299148
28,78968561,80895197,1926636,78957,3299230
29,81822431,83744094,1921663,78957,3299219
30,84676597,86630221,1953624,78957,3299090
31,87612289,89574607,1962318,78957,3299343
32,90574705,92522691,1947986,78957,3299481
33,92549501,92551647,2146,5,711
