BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,7539891,20571418,13031527,611585,24105036
2,28268783,41454096,13185313,611585,24775177
3,49979045,63355105,13376060,611585,25550958
4,72012901,85213646,13200745,611585,25551229
5,93898761,107170508,13271747,611585,25551465
6,115664366,128910961,13246595,611585,25550895
7,137221941,150482248,13260307,611585,25551498
8,158963367,172240176,13276809,611585,25550594
9,180639348,193893474,13254126,611585,25550757
10,202581093,215930033,13348940,611585,25551057
11,224883014,238168482,13285468,611585,25551883
12,246540717,260027691,13486974,611585,25551791
13,268441976,281729632,13287656,611585,25551023
14,290563742,303802906,13239164,611585,25518383
15,312310825,325587525,13276700,611585,25433023
16,334394158,347804385,13410227,611585,25433642
17,357838751,371002771,13164020,611585,27819945
18,381013780,394138953,13125173,611585,29103277
19,403659798,416713855,13054057,611585,29103356
20,426241861,439376108,13134247,611585,29104586
21,449056716,462134520,13077804,611585,29103057
22,472041176,485182202,13141026,611585,29104040
23,494737291,507766665,13029374,611585,29103410
24,517371628,530499279,13127651,611585,29103387
25,540074318,553149374,13075056,611585,29103318
26,562810155,575889140,13078985,611585,29102766
27,585456158,598402803,12946645,611585,29102933
28,607532620,620552217,13019597,611585,28959270
29,629592762,642599102,13006340,611585,28851427
30,651720316,664775515,13055199,611585,28850399
31,673880509,686988912,13108403,611585,28850080
32,696163142,709196445,13033303,611585,28850554
33,709211544,709213291,1747,3,643
