BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,467234,572705,105471,85,3200
2,627558,664229,36671,85,3374
3,702196,739178,36982,85,3390
4,766903,974760,207857,85,3391
5,1016525,1056415,39890,85,3391
6,1088275,1156777,68502,85,3389
7,1189151,1223240,34089,85,3387
8,1254611,1382130,127519,85,3392
9,1416906,1482313,65407,85,3392
10,1514710,1540659,25949,85,3389
11,1571020,1599040,28020,85,3397
12,1624704,1732731,108027,85,3445
13,1769285,2058757,289472,85,3555
14,2098452,2133573,35121,85,3563
15,2161179,2192133,30954,85,3560
16,2218285,2267314,49029,85,3563
17,2298853,2325642,26789,85,3565
18,2348051,2375780,27729,85,3555
19,2399515,2425713,26198,85,3561
20,2448608,2586046,137438,85,3557
21,2612088,2635939,23851,85,3559
22,2658351,2686093,27742,85,3552
23,2710667,2736170,25503,85,3572
24,2762379,2978451,216072,85,3550
25,3002963,3028486,25523,85,3560
26,3053406,3078309,24903,85,3563
27,3101763,3153680,51917,85,3553
28,3178168,3279045,100877,85,3562
29,3303571,3329193,25622,85,3561
30,3351893,3379229,27336,85,3559
31,3403145,3429284,26139,85,3558
32,3450070,3479468,29398,85,3556
33,3544688,3571135,26447,8,794
