BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15481942,46604993,31123051,1223170,48879695
2,64495914,96755882,32259968,1223170,51101669
3,115181869,146933452,31751583,1223170,51101842
4,164674620,196534162,31859542,1223170,51101574
5,214295384,245737741,31442357,1223170,51101296
6,264584798,295749416,31164618,1223170,51103156
7,313186754,344306052,31119298,1223170,51068888
8,362666252,394153810,31487558,1223170,50866147
9,414070588,444870307,30799719,1223170,56922704
10,464345794,495456762,31110968,1223170,58207424
11,515312532,546599540,31287008,1223170,58206579
12,565214353,596851211,31636858,1223170,58206279
13,615907897,647013291,31105394,1223170,58205566
14,665700933,696985550,31284617,1223170,58061685
15,715163952,746155213,30991261,1223170,57701308
16,764151080,795742853,31591773,1223170,57700116
17,795778369,795780710,2341,3,643
