BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,83052,89276,6224,85,3200
2,127278,132912,5634,85,3374
3,167981,173648,5667,85,3390
4,195128,203226,8098,85,3391
5,227405,233099,5694,85,3391
6,254177,260031,5854,85,3389
7,282800,288677,5877,85,3387
8,310317,324008,13691,85,3392
9,345830,351586,5756,85,3392
10,368834,374404,5570,85,3389
11,392092,397655,5563,85,3397
12,415335,421213,5878,85,3445
13,441171,446819,5648,85,3555
14,468627,474544,5917,85,3563
15,490949,496790,5841,85,3560
16,514319,521737,7418,85,3563
17,538674,542885,4211,85,3565
18,557991,563629,5638,85,3555
19,581027,586811,5784,85,3561
20,602267,606191,3924,85,3557
21,620328,625349,5021,85,3559
22,642505,648244,5739,85,3552
23,662742,666369,3627,85,3572
24,681418,687116,5698,85,3550
25,701078,707136,6058,85,3560
26,726445,730221,3776,85,3563
27,744198,750659,6461,85,3553
28,768212,772087,3875,85,3562
29,791321,800909,9588,85,3561
30,815263,821330,6067,85,3559
31,834779,839333,4554,85,3558
32,852922,859389,6467,85,3556
33,872583,874633,2050,8,794
