BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2222926,6364045,4141119,157914,6059433
2,8443939,12601560,4157621,157914,6281758
3,14665147,18516205,3851058,157914,6281949
4,20380134,24216998,3836864,157914,6281815
5,26112242,29860128,3747886,157914,6282369
6,31789743,35576766,3787023,157914,6282285
7,37700102,41573368,3873266,157914,6492828
8,43540683,47664659,4123976,157914,6597889
9,49539263,53513350,3974087,157914,6597683
10,55614557,59657754,4043197,157914,6597963
11,61512695,65507870,3995175,157914,6597618
12,67368663,71381489,4012826,157914,6597655
13,73217153,77136840,3919687,157914,6597841
14,78974594,82976547,4001953,157914,6597860
15,84871460,88718822,3847362,157914,6597791
16,90743346,94700667,3957321,157914,6598306
17,94729784,94731828,2044,5,711
