BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2209163,6311671,4102508,157914,6059433
2,8396931,12264293,3867362,157914,6281758
3,14138986,17886293,3747307,157914,6281949
4,19712434,23563554,3851120,157914,6281815
5,25357838,29083629,3725791,157914,6282369
6,30881093,34623924,3742831,157914,6282285
7,36621537,40427750,3806213,157914,6492828
8,42349359,46171218,3821859,157914,6597889
9,47970339,51914716,3944377,157914,6597683
10,53859634,57736254,3876620,157914,6597963
11,59605340,63484189,3878849,157914,6597618
12,65338223,69247161,3908938,157914,6597655
13,71049424,74914728,3865304,157914,6597841
14,76715449,80601188,3885739,157914,6597860
15,82388013,86291454,3903441,157914,6597791
16,88246422,92190736,3944314,157914,6598306
17,92218948,92221253,2305,5,711
