BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2382958,5852830,3469872,157914,6059433
2,7953929,11223521,3269592,157914,6281758
3,13198992,16528034,3329042,157914,6281949
4,18405850,21689601,3283751,157914,6281815
5,23504406,26819961,3315555,157914,6282369
6,28398860,31713886,3315026,157914,6282285
7,33669667,37048979,3379312,157914,6492828
8,38921678,42372194,3450516,157914,6597889
9,44573959,47981491,3407532,157914,6597683
10,50278224,53659598,3381374,157914,6597963
11,55904763,59349858,3445095,157914,6597618
12,60909013,64305443,3396430,157914,6597655
13,66420705,69834302,3413597,157914,6597841
14,71938870,75365986,3427116,157914,6597860
15,77484722,80944540,3459818,157914,6597791
16,83202175,86655036,3452861,157914,6598306
17,86666686,86668605,1919,5,711
