BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,109498,116452,6954,85,3200
2,163863,169478,5615,85,3374
3,208510,222711,14201,85,3390
4,244277,252604,8327,85,3391
5,276907,282393,5486,85,3391
6,304677,310452,5775,85,3389
7,336169,342498,6329,85,3387
8,363794,370014,6220,85,3392
9,390620,397219,6599,85,3392
10,414041,419004,4963,85,3389
11,436076,441188,5112,85,3397
12,461156,466413,5257,85,3445
13,493409,498980,5571,85,3555
14,522711,528023,5312,85,3563
15,543959,549285,5326,85,3560
16,565467,569481,4014,85,3563
17,587387,592857,5470,85,3565
18,608010,613405,5395,85,3555
19,630152,635565,5413,85,3561
20,650917,654705,3788,85,3557
21,668700,674546,5846,85,3559
22,688403,694137,5734,85,3552
23,707967,713729,5762,85,3572
24,727857,731422,3565,85,3550
25,745235,750972,5737,85,3560
26,764807,768878,4071,85,3563
27,782778,788509,5731,85,3553
28,802447,806137,3690,85,3562
29,823439,829482,6043,85,3561
30,843588,847040,3452,85,3559
31,861468,867293,5825,85,3558
32,880712,884203,3491,85,3556
33,896952,903258,6306,8,794
