BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1418646,3569932,2151286,78957,2960759
2,4575079,6609827,2034748,78957,3099192
3,7611205,9461135,1849930,78957,3141173
4,10537733,12447227,1909494,78957,3141103
5,13382740,15253856,1871116,78957,3141296
6,16211911,18116196,1904285,78957,3141171
7,18972847,20896145,1923298,78957,3141239
8,21818708,23715928,1897220,78957,3141094
9,24549400,26473476,1924076,78957,3141376
10,27326441,29188183,1861742,78957,3141511
11,30025083,31916637,1891554,78957,3141402
12,32744102,34661330,1917228,78957,3141401
13,35710872,37610170,1899298,78957,3194087
14,38640308,40574854,1934546,78957,3299259
15,41568256,43525626,1957370,78957,3299299
16,44506858,46458278,1951420,78957,3299108
17,47378911,49328500,1949589,78957,3299123
18,50237213,52219998,1982785,78957,3299078
19,53214927,55180021,1965094,78957,3299388
20,56157432,58127042,1969610,78957,3299093
21,59080020,61043951,1963931,78957,3298909
22,61969855,63841881,1872026,78957,3299227
23,64779580,66765105,1985525,78957,3299183
24,67682961,69625097,1942136,78957,3298990
25,70549097,72539594,1990497,78957,3299094
26,73464770,75422151,1957381,78957,3299265
27,76371685,78300923,1929238,78957,3299148
28,79250506,81165237,1914731,78957,3299230
29,82091186,84079505,1988319,78957,3299219
30,85007983,86975387,1967404,78957,3299090
31,87969882,89936862,1966980,78957,3299343
32,90912094,92912015,1999921,78957,3299481
33,92939557,92952384,12827,5,711
