BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1593701,3408584,1814883,78957,2960759
2,4331830,5951121,1619291,78957,3099192
3,6954930,8614937,1660007,78957,3141173
4,9479877,11120660,1640783,78957,3141103
5,11976088,13654584,1678496,78957,3141296
6,14424244,16072103,1647859,78957,3141171
7,16880589,18531312,1650723,78957,3141239
8,19293505,20948895,1655390,78957,3141094
9,21707601,23406331,1698730,78957,3141376
10,24185100,25857657,1672557,78957,3141511
11,26637479,28293003,1655524,78957,3141402
12,29080788,30740315,1659527,78957,3141401
13,31641202,33306112,1664910,78957,3194087
14,34223906,35944787,1720881,78957,3299259
15,36860861,38565744,1704883,78957,3299299
16,39386953,41083017,1696064,78957,3299108
17,41921508,43642523,1721015,78957,3299123
18,44479903,46171449,1691546,78957,3299078
19,47080967,48764355,1683388,78957,3299388
20,49593974,51334125,1740151,78957,3299093
21,52174150,53882471,1708321,78957,3298909
22,54714799,56397789,1682990,78957,3299227
23,57234858,58924805,1689947,78957,3299183
24,59754833,61465667,1710834,78957,3298990
25,62312300,64050075,1737775,78957,3299094
26,64889766,66584639,1694873,78957,3299265
27,67436065,69142631,1706566,78957,3299148
28,69978097,71663317,1685220,78957,3299230
29,72522262,74225778,1703516,78957,3299219
30,75054537,76754408,1699871,78957,3299090
31,77688538,79383668,1695130,78957,3299343
32,80279518,82003850,1724332,78957,3299481
33,82016357,82018065,1708,5,711
