BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,15656748,46761034,31104286,1223170,48879695
2,64740783,95853064,31112281,1223170,51101669
3,114149497,144740420,30590923,1223170,51101842
4,162171093,192811450,30640357,1223170,51101574
5,211116368,241985372,30869004,1223170,51101296
6,261040488,292050818,31010330,1223170,51103156
7,309524727,340045987,30521260,1223170,51068888
8,358127198,388782972,30655774,1223170,50866147
9,408938828,439352246,30413418,1223170,56922704
10,459318911,489930541,30611630,1223170,58207424
11,510132107,540571064,30438957,1223170,58206579
12,559764577,590282064,30517487,1223170,58206279
13,609629469,640001139,30371670,1223170,58205566
14,658945459,689354674,30409215,1223170,58061685
15,707333523,737552729,30219206,1223170,57701308
16,755808185,785874947,30066762,1223170,57700116
17,785917112,785919358,2246,3,643
