BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,94137,103720,9583,170,6056
2,149830,158807,8977,170,6263
3,195651,204774,9123,170,6262
4,234706,248525,13819,170,6261
5,277604,287381,9777,170,6263
6,312643,322520,9877,170,6324
7,352583,361601,9018,170,6600
8,386662,394248,7586,170,6605
9,415312,424476,9164,170,6602
10,451831,459240,7409,170,6600
11,478837,485657,6820,170,6593
12,504516,513679,9163,170,6604
13,532184,539688,7504,170,6605
14,558229,565607,7378,170,6597
15,584704,592338,7634,170,6602
16,609764,617529,7765,170,6596
17,632980,634792,1812,8,794
