BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95502,105991,10489,170,6056
2,150237,158923,8686,170,6263
3,196933,206345,9412,170,6262
4,235722,247887,12165,170,6261
5,282423,291977,9554,170,6263
6,317590,326439,8849,170,6324
7,356431,396970,40539,170,6600
8,424052,431906,7854,170,6605
9,453179,462887,9708,170,6602
10,483924,491112,7188,170,6600
11,509593,517224,7631,170,6593
12,535675,545073,9398,170,6604
13,567320,574340,7020,170,6605
14,593269,601071,7802,170,6597
15,622876,630465,7589,170,6602
16,647729,681506,33777,170,6596
17,696209,697974,1765,8,794
