BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,86315,96953,10638,170,6056
2,150332,158154,7822,170,6263
3,196802,204563,7761,170,6262
4,234605,246437,11832,170,6261
5,277850,285819,7969,170,6263
6,312659,319399,6740,170,6324
7,342845,349714,6869,170,6600
8,375821,381899,6078,170,6605
9,402192,407956,5764,170,6602
10,429899,436294,6395,170,6600
11,454211,459169,4958,170,6593
12,476693,482972,6279,170,6604
13,503160,508122,4962,170,6605
14,527338,534030,6692,170,6597
15,551911,557126,5215,170,6602
16,573415,578624,5209,170,6596
17,588942,590612,1670,8,794
