BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,87244,93925,6681,85,3200
2,138238,144188,5950,85,3374
3,177869,183827,5958,85,3390
4,205167,213425,8258,85,3391
5,237522,243184,5662,85,3391
6,267288,273009,5721,85,3389
7,298693,304753,6060,85,3387
8,329841,336928,7087,85,3392
9,354864,361261,6397,85,3392
10,378322,383478,5156,85,3389
11,401247,406379,5132,85,3397
12,423795,428974,5179,85,3445
13,450803,456057,5254,85,3555
14,476173,481793,5620,85,3563
15,497725,503531,5806,85,3560
16,518948,524568,5620,85,3563
17,541612,547215,5603,85,3565
18,562152,570477,8325,85,3555
19,585727,589641,3914,85,3561
20,604936,612310,7374,85,3557
21,629160,637372,8212,85,3559
22,651401,657166,5765,85,3552
23,671455,679303,7848,85,3572
24,693278,704415,11137,85,3550
25,718087,729574,11487,85,3560
26,743407,749328,5921,85,3563
27,763402,771386,7984,85,3553
28,785155,791245,6090,85,3562
29,805154,813131,7977,85,3561
30,830638,836800,6162,85,3559
31,850156,854993,4837,85,3558
32,868196,874753,6557,85,3556
33,887579,896869,9290,8,794
