BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,86478,97233,10755,170,6056
2,151142,158906,7764,170,6263
3,198077,205691,7614,170,6262
4,235650,249196,13546,170,6261
5,279661,288377,8716,170,6263
6,317026,323908,6882,170,6324
7,347432,354180,6748,170,6600
8,379752,385991,6239,170,6605
9,406238,412164,5926,170,6602
10,434139,440395,6256,170,6600
11,458534,463454,4920,170,6593
12,480722,488201,7479,170,6604
13,508394,514935,6541,170,6605
14,533391,539584,6193,170,6597
15,557074,561895,4821,170,6602
16,578000,583193,5193,170,6596
17,593638,595300,1662,8,794
