BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1417923,3523450,2105527,78957,2960759
2,4592026,6616995,2024969,78957,3099192
3,7627977,9468301,1840324,78957,3141173
4,10552805,12430766,1877961,78957,3141103
5,13364923,15185060,1820137,78957,3141296
6,16156151,18008628,1852477,78957,3141171
7,18884860,20778994,1894134,78957,3141239
8,21739144,23625175,1886031,78957,3141094
9,24482695,26289079,1806384,78957,3141376
10,27155934,29041947,1886013,78957,3141511
11,29902846,31779740,1876894,78957,3141402
12,32638389,34532813,1894424,78957,3141401
13,35558128,37471752,1913624,78957,3194087
14,38492100,40403194,1911094,78957,3299259
15,41395899,43334640,1938741,78957,3299299
16,44264117,46200804,1936687,78957,3299108
17,47134309,49079271,1944962,78957,3299123
18,50003655,51901042,1897387,78957,3299078
19,52888523,54774020,1885497,78957,3299388
20,55750785,57703638,1952853,78957,3299093
21,58653762,60562483,1908721,78957,3298909
22,61476589,63389122,1912533,78957,3299227
23,64343315,66308490,1965175,78957,3299183
24,67242692,69171627,1928935,78957,3298990
25,70098564,72029713,1931149,78957,3299094
26,72952945,74844217,1891272,78957,3299265
27,75804788,77774346,1969558,78957,3299148
28,78721737,80666671,1944934,78957,3299230
29,81586615,83506625,1920010,78957,3299219
30,84435001,86375290,1940289,78957,3299090
31,87370539,89308352,1937813,78957,3299343
32,90294264,92226870,1932606,78957,3299481
33,92250446,92252686,2240,5,711
