BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,2172664,6209422,4036758,157914,6059433
2,8263696,12162211,3898515,157914,6281758
3,14008150,17688962,3680812,157914,6281949
4,19433400,23158983,3725583,157914,6281815
5,25039044,28748480,3709436,157914,6282369
6,30531362,34259835,3728473,157914,6282285
7,36220210,39971201,3750991,157914,6492828
8,41986309,45781256,3794947,157914,6597889
9,47562368,51404170,3841802,157914,6597683
10,53367424,57155132,3787708,157914,6597963
11,59041467,62841183,3799716,157914,6597618
12,64625167,68519790,3894623,157914,6597655
13,70298841,74114504,3815663,157914,6597841
14,75896808,79825938,3929130,157914,6597860
15,81585562,85392976,3807414,157914,6597791
16,87291840,91123719,3831879,157914,6598306
17,91168305,91170687,2382,5,711
