BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1405260,3516782,2111522,78957,2960759
2,4577376,6531956,1954580,78957,3099192
3,7611634,9451999,1840365,78957,3141173
4,10508800,12345488,1836688,78957,3141103
5,13315765,15087887,1772122,78957,3141296
6,16015945,17811321,1795376,78957,3141171
7,18665595,20548547,1882952,78957,3141239
8,21496886,23291943,1795057,78957,3141094
9,24144974,25970543,1825569,78957,3141376
10,26825363,28693287,1867924,78957,3141511
11,29546045,31405098,1859053,78957,3141402
12,32313253,34181079,1867826,78957,3141401
13,35171945,37013046,1841101,78957,3194087
14,38039039,39928635,1889596,78957,3299259
15,40935644,42774999,1839355,78957,3299299
16,43701429,45577956,1876527,78957,3299108
17,46517914,48431788,1913874,78957,3299123
18,49363005,51291320,1928315,78957,3299078
19,52338616,54248586,1909970,78957,3299388
20,55206822,57090905,1884083,78957,3299093
21,58034899,59897700,1862801,78957,3298909
22,60832752,62693427,1860675,78957,3299227
23,63639679,65572631,1932952,78957,3299183
24,66492134,68401220,1909086,78957,3298990
25,69318897,71196242,1877345,78957,3299094
26,72163236,74094482,1931246,78957,3299265
27,75029163,76937385,1908222,78957,3299148
28,77859864,79756161,1896297,78957,3299230
29,80687504,82563131,1875627,78957,3299219
30,83487551,85405769,1918218,78957,3299090
31,86409357,88279800,1870443,78957,3299343
32,89280860,91199520,1918660,78957,3299481
33,91239656,91241731,2075,5,711
