BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1424288,3611517,2187229,78957,2960759
2,4682450,6648384,1965934,78957,3099192
3,7664582,9545097,1880515,78957,3141173
4,10630855,12524079,1893224,78957,3141103
5,13473769,15336414,1862645,78957,3141296
6,16305079,18146500,1841421,78957,3141171
7,19028564,20873380,1844816,78957,3141239
8,21812322,23691839,1879517,78957,3141094
9,24551545,26372386,1820841,78957,3141376
10,27247899,29155755,1907856,78957,3141511
11,30027886,31881458,1853572,78957,3141402
12,32742973,34608920,1865947,78957,3141401
13,35651988,37571869,1919881,78957,3194087
14,38600628,40471790,1871162,78957,3299259
15,41484811,43429273,1944462,78957,3299299
16,44360400,46301551,1941151,78957,3299108
17,47236899,49126544,1889645,78957,3299123
18,50067228,52001053,1933825,78957,3299078
19,52990748,54928786,1938038,78957,3299388
20,55914419,57881913,1967494,78957,3299093
21,58841873,60818922,1977049,78957,3298909
22,61746780,63657906,1911126,78957,3299227
23,64610955,66589076,1978121,78957,3299183
24,67530357,69471274,1940917,78957,3298990
25,70407108,72332856,1925748,78957,3299094
26,73262660,75181273,1918613,78957,3299265
27,76158379,78179920,2021541,78957,3299148
28,79127852,81086252,1958400,78957,3299230
29,82026407,84001391,1974984,78957,3299219
30,84942965,86830628,1887663,78957,3299090
31,87818867,89794557,1975690,78957,3299343
32,90772846,92710085,1937239,78957,3299481
33,92736360,92752142,15782,5,711
