BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,95077,105023,9946,170,6056
2,150362,159176,8814,170,6263
3,197065,206197,9132,170,6262
4,235767,248741,12974,170,6261
5,283591,293530,9939,170,6263
6,318804,327949,9145,170,6324
7,358204,368005,9801,170,6600
8,400811,410029,9218,170,6605
9,431513,440974,9461,170,6602
10,462135,469438,7303,170,6600
11,487904,494784,6880,170,6593
12,513439,522730,9291,170,6604
13,541516,548984,7468,170,6605
14,567461,574468,7007,170,6597
15,592922,600014,7092,170,6602
16,617169,632899,15730,170,6596
17,648529,650321,1792,8,794
