BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16429406,42577657,26148251,1223170,48879695
2,62568601,89204940,26636339,1223170,51101669
3,107761210,134362988,26601778,1223170,51101842
4,151305303,178023833,26718530,1223170,51101574
5,195708142,222187401,26479259,1223170,51101296
6,240998600,267752273,26753673,1223170,51103156
7,285189640,311930549,26740909,1223170,51068888
8,329822619,356599145,26776526,1223170,50866147
9,376664675,402785935,26121260,1223170,56922704
10,422721323,448865313,26143990,1223170,58207424
11,469302156,495507223,26205067,1223170,58206579
12,514513350,540692095,26178745,1223170,58206279
13,559576803,585714316,26137513,1223170,58205566
14,604757815,630926315,26168500,1223170,58061685
15,649605162,675707143,26101981,1223170,57701308
16,693806066,720020929,26214863,1223170,57700116
17,720042620,720045048,2428,3,643
