BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1396775,3549899,2153124,78957,2960759
2,4567828,6490376,1922548,78957,3099192
3,7493915,9376612,1882697,78957,3141173
4,10437572,12308643,1871071,78957,3141103
5,13263325,15124744,1861419,78957,3141296
6,16118972,17989435,1870463,78957,3141171
7,18885848,20710744,1824896,78957,3141239
8,21653807,23482294,1828487,78957,3141094
9,24374260,26247454,1873194,78957,3141376
10,27141038,28986205,1845167,78957,3141511
11,29867818,31739340,1871522,78957,3141402
12,32626639,34520172,1893533,78957,3141401
13,35602580,37578456,1975876,78957,3194087
14,38606555,40518294,1911739,78957,3299259
15,41518958,43451286,1932328,78957,3299299
16,44361583,46261430,1899847,78957,3299108
17,47198372,49098178,1899806,78957,3299123
18,50014653,51968311,1953658,78957,3299078
19,52957947,54853510,1895563,78957,3299388
20,55821034,57732458,1911424,78957,3299093
21,58684404,60625423,1941019,78957,3298909
22,61542414,63490533,1948119,78957,3299227
23,64440118,66344443,1904325,78957,3299183
24,67283743,69192144,1908401,78957,3298990
25,70114767,72015610,1900843,78957,3299094
26,72921728,74852374,1930646,78957,3299265
27,75822458,77776030,1953572,78957,3299148
28,78724565,80649786,1925221,78957,3299230
29,81573939,83491552,1917613,78957,3299219
30,84415022,86347415,1932393,78957,3299090
31,87319756,89265394,1945638,78957,3299343
32,90252037,92189576,1937539,78957,3299481
33,92211318,92213215,1897,5,711
