BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,104039,114003,9964,170,6056
2,160847,169921,9074,170,6263
3,206170,215601,9431,170,6262
4,245522,258081,12559,170,6261
5,289007,297605,8598,170,6263
6,322853,332279,9426,170,6324
7,364812,375025,10213,170,6600
8,400614,408452,7838,170,6605
9,429605,437444,7839,170,6602
10,461021,470818,9797,170,6600
11,490437,498115,7678,170,6593
12,516984,524602,7618,170,6604
13,547663,555319,7656,170,6605
14,579451,587203,7752,170,6597
15,617729,625825,8096,170,6602
16,647040,654854,7814,170,6596
17,669796,672903,3107,8,794
