BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,1403225,3564076,2160851,78957,2960759
2,4580346,6541193,1960847,78957,3099192
3,7527109,9384171,1857062,78957,3141173
4,10445893,12344971,1899078,78957,3141103
5,13269350,15135826,1866476,78957,3141296
6,16089296,17935317,1846021,78957,3141171
7,18782598,20638963,1856365,78957,3141239
8,21573570,23449364,1875794,78957,3141094
9,24290316,26145567,1855251,78957,3141376
10,26998307,28878888,1880581,78957,3141511
11,29691557,31574553,1882996,78957,3141402
12,32419051,34249516,1830465,78957,3141401
13,35286639,37173630,1886991,78957,3194087
14,38186856,40155021,1968165,78957,3299259
15,41147629,43078489,1930860,78957,3299299
16,43991032,45888755,1897723,78957,3299108
17,46813382,48708778,1895396,78957,3299123
18,49618035,51530049,1912014,78957,3299078
19,52514211,54470925,1956714,78957,3299388
20,55426274,57305553,1879279,78957,3299093
21,58240876,60189761,1948885,78957,3298909
22,61111829,63015160,1903331,78957,3299227
23,63952434,65885699,1933265,78957,3299183
24,66814692,68750472,1935780,78957,3298990
25,69657725,71625161,1967436,78957,3299094
26,72540881,74474154,1933273,78957,3299265
27,75432815,77362623,1929808,78957,3299148
28,78302599,80228147,1925548,78957,3299230
29,81150744,83034226,1883482,78957,3299219
30,83957141,85887569,1930428,78957,3299090
31,86861528,88769390,1907862,78957,3299343
32,89751494,91638515,1887021,78957,3299481
33,91662518,91679023,16505,5,711
