BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,16594859,42263862,25669003,1223170,48879695
2,62276246,88730567,26454321,1223170,51101669
3,107216203,133789777,26573574,1223170,51101842
4,151459250,177880762,26421512,1223170,51101574
5,195465643,221757863,26292220,1223170,51101296
6,240560094,267370435,26810341,1223170,51103156
7,284898473,311226831,26328358,1223170,51068888
8,329069831,355386509,26316678,1223170,50866147
9,375390530,401487501,26096971,1223170,56922704
10,421482743,447432556,25949813,1223170,58207424
11,467877029,493908761,26031732,1223170,58206579
12,512913405,538684703,25771298,1223170,58206279
13,557500024,583301201,25801177,1223170,58205566
14,602386635,628516629,26129994,1223170,58061685
15,646554614,672241782,25687168,1223170,57701308
16,690338544,716079955,25741411,1223170,57700116
17,716102590,716104389,1799,3,643
