BatchNumber,StartTime(microseconds), EndTime(microseconds), Duration(microseconds), Size (Operations), Size (Bytes)
1,6439863,21625402,15185539,611585,24105036
2,28940386,43782320,14841934,611585,24775177
3,52135744,67329913,15194169,611585,25550958
4,76295248,91407047,15111799,611585,25551229
5,100172908,115148288,14975380,611585,25551465
6,123469617,138510812,15041195,611585,25550895
7,146937896,161941044,15003148,611585,25551498
8,170258409,185179637,14921228,611585,25550594
9,193968952,209171553,15202601,611585,25550757
10,217446031,232530382,15084351,611585,25551057
11,241353460,256443044,15089584,611585,25551883
12,264803362,279784457,14981095,611585,25551791
13,288162198,303070130,14907932,611585,25551023
14,311351099,326180903,14829804,611585,25518383
15,334482558,349410176,14927618,611585,25433023
16,357802939,372764999,14962060,611585,25433642
17,382454642,397361012,14906370,611585,27819945
18,407011149,422023643,15012494,611585,29103277
19,431349654,446242691,14893037,611585,29103356
20,455810346,470716715,14906369,611585,29104586
21,480525396,495325413,14800017,611585,29103057
22,504812929,519758457,14945528,611585,29104040
23,529244951,544072484,14827533,611585,29103410
24,553479432,568379848,14900416,611585,29103387
25,577773452,592719156,14945704,611585,29103318
26,602012497,616882455,14869958,611585,29102766
27,626681233,641509305,14828072,611585,29102933
28,650912553,665685876,14773323,611585,28959270
29,674364039,689122100,14758061,611585,28851427
30,697658889,712397119,14738230,611585,28850399
31,721174235,736023048,14848813,611585,28850080
32,744697677,759425734,14728057,611585,28850554
33,759452091,759454484,2393,3,643
